"Path","Comparison","Category","CustomBytes","UpstreamBytes","CustomSHA256","UpstreamSHA256"
"obj/x64/Debug/net8.0-windows/Aimmy2_52vx005h_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","1149",,"98176DAE78CCB53DDE88AC657DFBA4937F1E53EC93DE7CDC1361C7885FEA94A9",
"obj/x64/Debug/net8.0-windows/Aimmy2_52vx005h_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_5cbtu0dk_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_5cbtu0dk_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_5cbtu0dk_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"60354F42E5CEFF6DA9996B0915FE836EA02B77D6481E1DA90918CE6753DCB3A1",
"obj/x64/Debug/net8.0-windows/Aimmy2_5cbtu0dk_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_5cbtu0dk_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","1149",,"98176DAE78CCB53DDE88AC657DFBA4937F1E53EC93DE7CDC1361C7885FEA94A9",
"obj/x64/Debug/net8.0-windows/Aimmy2_5cbtu0dk_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_5d5rbrac_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_5d5rbrac_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_5d5rbrac_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"C87F473DF02E4C53D2D636516E425E775F816A96C93AFE502D6D8CDF6111AD9C",
"obj/x64/Debug/net8.0-windows/Aimmy2_5d5rbrac_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_5d5rbrac_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","819",,"3EF9182B52BEC39BB699BFEDA752F9503391A74FEF47E0F28DE1EF6BBECF8217",
"obj/x64/Debug/net8.0-windows/Aimmy2_5d5rbrac_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_5emmqazo_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_5emmqazo_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_5emmqazo_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"12A04433CD3512517930C4C35780DBD3BCB1DB4B6AEBC794819A8D13DD6B7934",
"obj/x64/Debug/net8.0-windows/Aimmy2_5emmqazo_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_5emmqazo_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","1149",,"98176DAE78CCB53DDE88AC657DFBA4937F1E53EC93DE7CDC1361C7885FEA94A9",
"obj/x64/Debug/net8.0-windows/Aimmy2_5emmqazo_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_5f0gi4ic_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_5f0gi4ic_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_5f0gi4ic_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"070760C238CAB7CEC24943005CE131F4CFED07A5ADF3811108F24599CB09E192",
"obj/x64/Debug/net8.0-windows/Aimmy2_5f0gi4ic_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_5f0gi4ic_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","1149",,"98176DAE78CCB53DDE88AC657DFBA4937F1E53EC93DE7CDC1361C7885FEA94A9",
"obj/x64/Debug/net8.0-windows/Aimmy2_5f0gi4ic_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_5fswcyed_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_5fswcyed_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_5fswcyed_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"3B942378BD44DFDC0829EC0D628BC10CA39B0C3882445A38E19746A614EC680E",
"obj/x64/Debug/net8.0-windows/Aimmy2_5fswcyed_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_5fswcyed_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","1087",,"C366639FD103F2DFAF1CEAC8F5F050E5B15FAA45E2DDDF371B29998033B4FDB2",
"obj/x64/Debug/net8.0-windows/Aimmy2_5fswcyed_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_5ohcspe0_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_5ohcspe0_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_5ohcspe0_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"086C72C154C25FEC4AA7D0DBD2F069DCA525B25E0FD8A06F21F44926A4398BAB",
"obj/x64/Debug/net8.0-windows/Aimmy2_5ohcspe0_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_5ohcspe0_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","1089",,"CC748429AEA0ACF5AEA2FB723D077EF8D4DEE0BE87B2A471315C2527C73E7F58",
"obj/x64/Debug/net8.0-windows/Aimmy2_5ohcspe0_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_5okvqkzb_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_5okvqkzb_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_5okvqkzb_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"4BCE7A5D2005809ABC37D352B677CDB50757886131FFD4A330F7F1393C687EA8",
"obj/x64/Debug/net8.0-windows/Aimmy2_5okvqkzb_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_5okvqkzb_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","819",,"3EF9182B52BEC39BB699BFEDA752F9503391A74FEF47E0F28DE1EF6BBECF8217",
"obj/x64/Debug/net8.0-windows/Aimmy2_5okvqkzb_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_5qaqdscj_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_5qaqdscj_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_5qaqdscj_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"D43B10292C4F29D2D9F138F5E2B54B2C7B38345062D48759BD277F7F176FECF0",
"obj/x64/Debug/net8.0-windows/Aimmy2_5qaqdscj_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_5qaqdscj_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","1149",,"98176DAE78CCB53DDE88AC657DFBA4937F1E53EC93DE7CDC1361C7885FEA94A9",
"obj/x64/Debug/net8.0-windows/Aimmy2_5qaqdscj_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_5qbryvqy_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_5qbryvqy_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_5qbryvqy_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"7E2343D30C5279FF9E954C070E1DB8C1E805923A3582A140E44A49CB94BF6364",
"obj/x64/Debug/net8.0-windows/Aimmy2_5qbryvqy_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_5qbryvqy_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","819",,"3EF9182B52BEC39BB699BFEDA752F9503391A74FEF47E0F28DE1EF6BBECF8217",
"obj/x64/Debug/net8.0-windows/Aimmy2_5qbryvqy_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_5twv5c0z_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_5twv5c0z_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_5twv5c0z_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"32D6E62F9F0F9CA69F3EED5B4ABD2FEA5244A29AE5801C7F04CD3EDF41530EE5",
"obj/x64/Debug/net8.0-windows/Aimmy2_5twv5c0z_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_5twv5c0z_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","1149",,"98176DAE78CCB53DDE88AC657DFBA4937F1E53EC93DE7CDC1361C7885FEA94A9",
"obj/x64/Debug/net8.0-windows/Aimmy2_5twv5c0z_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_5vohkxei_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_5vohkxei_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_5vohkxei_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"EF740C794DC8B78B9234823A2F0C7A25367C39C5DBA6979366BD8E080F0FFED4",
"obj/x64/Debug/net8.0-windows/Aimmy2_5vohkxei_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","819",,"3EF9182B52BEC39BB699BFEDA752F9503391A74FEF47E0F28DE1EF6BBECF8217",
"obj/x64/Debug/net8.0-windows/Aimmy2_5vohkxei_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_a3k45pse_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_a3k45pse_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_a3k45pse_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"E838BE2DD3DBF532D5224BC7660915FCD9166058D54D2CA0D1E56BBD7784B695",
"obj/x64/Debug/net8.0-windows/Aimmy2_a3k45pse_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_a3k45pse_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","819",,"3EF9182B52BEC39BB699BFEDA752F9503391A74FEF47E0F28DE1EF6BBECF8217",
"obj/x64/Debug/net8.0-windows/Aimmy2_a3k45pse_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_afoe150g_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_afoe150g_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_afoe150g_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","37798",,"34CDEE5B0FCF9B480BD91FE72BEABEE551A342BD32423F9336B4B0CF433F09E5",
"obj/x64/Debug/net8.0-windows/Aimmy2_afoe150g_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_afoe150g_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","1174",,"6756CDDBE904F2EC3174E57A9127FC0F3475C50D52AA8B79B33E470B7DD648F1",
"obj/x64/Debug/net8.0-windows/Aimmy2_afoe150g_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_aoov1vmj_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_aoov1vmj_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_aoov1vmj_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"2ADB8E007C04238CCFC53CAC398DE5AB5A5D21147431FCB0BE9782EAD86CB740",
"obj/x64/Debug/net8.0-windows/Aimmy2_aoov1vmj_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_aoov1vmj_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","871",,"7CC96B1D97E6B50EF1F26BFC7BB514E98BE018691CC42CCF7AFC905436532C7A",
"obj/x64/Debug/net8.0-windows/Aimmy2_aoov1vmj_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_aq5sjwot_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_aq5sjwot_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_aq5sjwot_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"A3B6334F34E8058275C04622BD58AD1B7E2A9A2898889B04AD2B389ED62B9D78",
"obj/x64/Debug/net8.0-windows/Aimmy2_aq5sjwot_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_aq5sjwot_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","1089",,"8E94C47B148DC4DBB0AC29D037D3998E9CEE545092CA8CD5FC42C5CDA7F02323",
"obj/x64/Debug/net8.0-windows/Aimmy2_aq5sjwot_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_axyrb511_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_axyrb511_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_axyrb511_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"0F1463519BA34D756504C654C95DC175F00E9B729F6560C898E1E9D68FCB7C88",
"obj/x64/Debug/net8.0-windows/Aimmy2_axyrb511_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","819",,"3EF9182B52BEC39BB699BFEDA752F9503391A74FEF47E0F28DE1EF6BBECF8217",
"obj/x64/Debug/net8.0-windows/Aimmy2_axyrb511_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_b5n53it2_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_b5n53it2_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_b5n53it2_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"F6F1A9B678F1978AB55F3A0CD5C6165CD7DC18537DF72E46B2EFC2B95C64EE75",
"obj/x64/Debug/net8.0-windows/Aimmy2_b5n53it2_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_b5n53it2_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","819",,"3EF9182B52BEC39BB699BFEDA752F9503391A74FEF47E0F28DE1EF6BBECF8217",
"obj/x64/Debug/net8.0-windows/Aimmy2_b5n53it2_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_beoj323h_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_beoj323h_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_beoj323h_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"F99A8226C3FBCF3BCF07661C951084975DBF5829E8727716B9A9B0264BA8FA48",
"obj/x64/Debug/net8.0-windows/Aimmy2_beoj323h_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_beoj323h_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","819",,"3EF9182B52BEC39BB699BFEDA752F9503391A74FEF47E0F28DE1EF6BBECF8217",
"obj/x64/Debug/net8.0-windows/Aimmy2_beoj323h_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_beyxz4zn_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
"obj/x64/Debug/net8.0-windows/Aimmy2_beyxz4zn_wpftmp.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"1FED0A160B24DC1F879F46CA141E0188509F20AA0E1E75E0118772B9216E8C62",
"obj/x64/Debug/net8.0-windows/Aimmy2_beyxz4zn_wpftmp.assets.cache","Custom-only","Build-or-runtime-review","36246",,"65351BDCB923261D167A33B858080A52D7FC8DC7A602B541DF3823FA5940763C",
"obj/x64/Debug/net8.0-windows/Aimmy2_beyxz4zn_wpftmp.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Debug/net8.0-windows/Aimmy2_beyxz4zn_wpftmp.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","819",,"3EF9182B52BEC39BB699BFEDA752F9503391A74FEF47E0F28DE1EF6BBECF8217",
"obj/x64/Debug/net8.0-windows/Aimmy2_beyxz4zn_wpftmp.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Debug/net8.0-windows/Aimmy2_bmkegf5i_wpftmp.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1174",,"C2EE451CD149B2DEC17A341AD1D3BF0A44858776D43EDF436A126C6AAE80D41C",
